,Friday_Evening_Presence_Rate,Overtime_Days_8.5h,Avg_Daily_Hours,TotalWorkingYears,YearsWithCurrManager,Overtime_Days_10h,YearsAtCompany,Early_Leave_Rate,JobSatisfaction,EnvironmentSatisfaction,JobRole,Department,BusinessTravel,Age_Group,Attrition
3633,0.034482758620689655,0,7.79622335600907,19.0,9,0,19,0.004016064257028112,2.0,3.0,Research Director,Sales,0,36-45,No
3634,0.1724137931034483,227,9.076394927536231,3.0,2,0,3,0.0,2.0,4.0,Sales Executive,Research & Development,2,26-35,Yes
3635,0.0,0,6.025931513409962,10.0,2,0,3,0.8112449799196787,1.0,1.0,Laboratory Technician,Sales,1,36-45,Yes
3636,0.1685823754789272,235,9.696563829787234,21.0,10,36,20,0.0,3.0,3.0,Laboratory Technician,Research & Development,0,36-45,No
3637,0.0,0,6.592413632119515,23.0,11,0,19,0.3534136546184739,3.0,4.0,Manufacturing Director,Sales,1,>45,No
3638,0.07662835249042145,7,7.954343765162543,36.0,7,0,7,0.0,2.0,4.0,Manufacturing Director,Sales,1,>45,No
3639,0.0038314176245210726,0,7.242989028944912,6.0,0,0,4,0.020080321285140562,3.0,3.0,Laboratory Technician,Research & Development,0,36-45,No
3640,0.019157088122605363,0,7.40742337164751,10.0,6,0,9,0.012048192771084338,4.0,4.0,Research Director,Research & Development,1,26-35,No
3641,0.0,0,6.011237373737374,9.0,8,0,9,0.8072289156626506,4.0,3.0,Sales Executive,Sales,1,36-45,No
3642,0.038314176245210725,2,7.692890733056708,10.0,7,0,9,0.0,1.0,3.0,Healthcare Representative,Sales,2,36-45,No
3643,0.18007662835249041,246,9.53671522131888,9.0,1,11,9,0.0,3.0,3.0,Manager,Sales,2,36-45,No
3644,0.1839080459770115,246,9.52057475158085,33.0,10,15,33,0.0,2.0,3.0,Manufacturing Director,Sales,1,>45,No
3645,0.0,0,6.602037795992715,11.0,7,0,7,0.36947791164658633,1.0,2.0,Research Scientist,Sales,1,36-45,No
3646,0.0,0,7.220665204678363,10.0,6,0,10,0.028112449799196786,1.0,3.0,Research Scientist,Sales,1,26-35,No
3647,0.0,0,6.359668495656151,7.0,2,0,3,0.678714859437751,4.0,4.0,Research Scientist,Research & Development,1,26-35,No
3648,0.15708812260536398,108,8.51428014184397,31.0,9,0,10,0.0,1.0,3.0,Sales Executive,Sales,1,>45,Yes
3649,0.0,0,6.070584370677731,7.0,3,0,4,0.8594377510040161,2.0,2.0,Research Scientist,Research & Development,1,36-45,No
3650,0.0,0,6.125462555066079,17.0,13,0,15,0.7389558232931727,1.0,1.0,Research Scientist,Sales,2,36-45,No
3651,0.03065134099616858,0,7.6162530062530065,11.0,8,0,10,0.004016064257028112,4.0,4.0,Research Scientist,Research & Development,1,>45,No
3652,0.0038314176245210726,1,7.0897234093067425,5.0,0,0,1,0.060240963855421686,4.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
3653,0.022988505747126436,0,7.492518596001859,29.0,3,0,5,0.004016064257028112,2.0,4.0,Manufacturing Director,Research & Development,1,>45,No
3654,0.06513409961685823,5,7.886312299954275,0.0,0,0,0,0.0,4.0,4.0,Sales Executive,Research & Development,0,<25,No
3655,0.0038314176245210726,0,7.2445999085505255,10.0,0,0,9,0.024096385542168676,4.0,4.0,Research Director,Research & Development,1,36-45,No
3656,0.011494252873563218,0,7.425011622501161,8.0,0,0,6,0.01606425702811245,4.0,4.0,Research Director,Research & Development,2,26-35,No
3657,0.1724137931034483,163,8.667409344490935,24.0,8,0,19,0.0,3.0,1.0,Human Resources,Research & Development,1,>45,Yes
3658,0.1685823754789272,232,10.390627394636015,33.0,9,211,19,0.0,2.0,4.0,Laboratory Technician,Research & Development,1,>45,No
3659,0.0,0,6.378502155172414,5.0,0,0,5,0.570281124497992,3.0,1.0,Research Scientist,Sales,0,26-35,No
3660,0.0,0,6.527122079160705,15.0,8,0,12,0.46987951807228917,3.0,2.0,Sales Executive,Research & Development,1,36-45,No
3661,0.0,0,7.176608309990662,10.0,7,0,8,0.04417670682730924,3.0,2.0,Research Scientist,Research & Development,1,26-35,No
3662,0.038314176245210725,0,7.710824188385917,3.0,0,0,1,0.0,4.0,3.0,Manufacturing Director,Research & Development,2,26-35,Yes
3663,0.18007662835249041,234,9.076310835629018,5.0,2,0,4,0.0,3.0,4.0,Manufacturing Director,Research & Development,2,36-45,Yes
3664,0.0,0,6.4456438865643895,4.0,3,0,4,0.5421686746987951,3.0,4.0,Sales Representative,Research & Development,2,36-45,No
3665,0.06896551724137931,5,7.897642390289448,14.0,11,0,14,0.0,4.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
3666,0.0,0,6.683855703048181,5.0,4,0,5,0.3172690763052209,1.0,3.0,Healthcare Representative,Research & Development,1,26-35,No
3667,0.1839080459770115,248,10.903695116487453,10.0,7,247,10,0.0,3.0,4.0,Sales Executive,Research & Development,1,26-35,Yes
3668,0.1724137931034483,233,10.2876275631855,8.0,4,186,5,0.0,4.0,1.0,Healthcare Representative,Research & Development,1,36-45,No
3669,0.0038314176245210726,0,7.073883994126284,14.0,2,0,4,0.0642570281124498,2.0,2.0,Sales Executive,Research & Development,2,>45,No
3670,0.1839080459770115,248,10.689122983870968,12.0,3,245,6,0.0,4.0,4.0,Sales Executive,Research & Development,2,36-45,No
3671,0.1685823754789272,241,10.399134393729828,8.0,3,215,6,0.0,3.0,3.0,Healthcare Representative,Research & Development,1,36-45,No
3672,0.05363984674329502,2,7.783477680737506,8.0,2,0,5,0.0,4.0,2.0,Sales Executive,Research & Development,2,26-35,No
3673,0.1839080459770115,247,10.383338956365272,4.0,2,229,3,0.0,2.0,3.0,Research Director,Research & Development,1,26-35,No
3674,0.0,0,6.585826055312955,13.0,5,0,6,0.40562248995983935,3.0,3.0,Sales Executive,Research & Development,0,36-45,No
3675,0.0,0,7.194062499999999,6.0,2,0,3,0.0321285140562249,3.0,1.0,Sales Executive,Research & Development,1,26-35,No
3676,0.16091954022988506,229,9.143808668582375,24.0,2,0,5,0.0,3.0,4.0,Sales Executive,Research & Development,2,>45,No
3677,0.1839080459770115,241,9.664248501613647,20.0,8,30,20,0.0,3.0,1.0,Laboratory Technician,Research & Development,1,36-45,No
3678,0.18007662835249041,242,10.299616620752984,6.0,4,207,6,0.0,4.0,4.0,Human Resources,Research & Development,1,26-35,No
3679,0.1724137931034483,239,10.01185030218503,8.0,7,125,8,0.0,3.0,4.0,Research Scientist,Research & Development,1,26-35,Yes
3680,0.0,0,6.279298611111112,5.0,1,0,4,0.6465863453815262,4.0,1.0,Laboratory Technician,Research & Development,1,26-35,No
3681,0.0,0,6.14515716374269,21.0,9,0,20,0.751004016064257,1.0,3.0,Research Scientist,Sales,1,36-45,No
3682,0.0,0,6.4800471014492755,12.0,4,0,5,0.5020080321285141,1.0,3.0,Healthcare Representative,Research & Development,1,>45,No
3683,0.01532567049808429,0,7.524732905982906,8.0,2,0,3,0.008032128514056224,3.0,1.0,Manager,Research & Development,1,36-45,No
3684,0.02681992337164751,2,7.715177304964539,10.0,2,0,2,0.0,4.0,3.0,Research Director,Research & Development,2,36-45,No
3685,0.09195402298850575,16,8.00537623066104,7.0,2,0,3,0.0,4.0,1.0,Sales Executive,Research & Development,1,26-35,No
3686,0.0,0,6.806834733893558,8.0,7,0,7,0.21686746987951808,1.0,3.0,Research Scientist,Research & Development,1,26-35,No
3687,0.0,0,6.2170480225988705,10.0,9,0,10,0.678714859437751,1.0,2.0,Laboratory Technician,Sales,1,26-35,No
3688,0.0,0,7.146965247185513,20.0,3,0,4,0.024096385542168676,1.0,1.0,Healthcare Representative,Sales,2,>45,Yes
3689,0.1685823754789272,151,8.60672268907563,9.0,7,0,8,0.0,4.0,3.0,Laboratory Technician,Sales,2,26-35,Yes
3690,0.0,0,6.210766806722689,29.0,7,0,20,0.7469879518072289,4.0,4.0,Manager,Sales,1,>45,No
3691,0.1839080459770115,230,10.5731884057971,32.0,5,226,9,0.0,1.0,4.0,Laboratory Technician,Sales,1,>45,No
3692,0.0038314176245210726,0,7.500814500941621,31.0,0,0,7,0.004016064257028112,4.0,2.0,Research Scientist,Research & Development,1,>45,No
3693,0.18007662835249041,236,9.38468102636535,15.0,1,5,5,0.0,2.0,1.0,Sales Executive,Research & Development,1,36-45,No
3694,0.0038314176245210726,0,7.268322649572649,1.0,0,0,1,0.040160642570281124,3.0,2.0,Manager,Sales,2,26-35,Yes
3695,0.022988505747126436,1,7.474860539551897,8.0,2,0,3,0.004016064257028112,1.0,4.0,Sales Executive,Sales,1,26-35,No
3696,0.007662835249042145,0,7.293228260869566,9.0,0,0,3,0.01606425702811245,2.0,1.0,Laboratory Technician,Research & Development,1,26-35,No
3697,0.034482758620689655,1,7.606465477823503,10.0,3,0,4,0.0,1.0,4.0,Manager,Sales,2,26-35,No
3698,0.09578544061302682,10,8.01226122931442,1.0,0,0,1,0.0,2.0,1.0,Research Scientist,Sales,1,26-35,Yes
3699,0.0,0,7.164859963269055,6.0,4,0,5,0.040160642570281124,1.0,2.0,Sales Executive,Human Resources,1,26-35,No
3700,0.0,0,6.290197885939037,10.0,8,0,10,0.606425702811245,4.0,1.0,Research Scientist,Sales,1,36-45,No
3701,0.01532567049808429,0,7.269016393442622,11.0,2,0,3,0.03614457831325301,1.0,3.0,Research Director,Research & Development,1,36-45,No
3702,0.06896551724137931,2,7.817304189435337,17.0,2,0,6,0.0,4.0,1.0,Sales Executive,Research & Development,1,>45,No
3703,0.011494252873563218,0,7.215596926713947,6.0,2,0,3,0.024096385542168676,1.0,1.0,Research Scientist,Sales,1,26-35,Yes
3704,0.02681992337164751,0,7.582773029439696,7.0,3,0,6,0.0,3.0,3.0,Healthcare Representative,Sales,0,36-45,No
3705,0.0,0,6.627811158798283,5.0,0,0,3,0.36947791164658633,1.0,1.0,Sales Representative,Research & Development,1,>45,No
3706,0.0,0,6.33001283846872,26.0,6,0,20,0.6385542168674698,3.0,1.0,Laboratory Technician,Research & Development,1,>45,No
3707,0.18007662835249041,239,9.708145048814506,5.0,3,46,5,0.0,3.0,4.0,Manufacturing Director,Research & Development,1,<25,No
3708,0.007662835249042145,0,7.5200012236906515,7.0,3,0,4,0.0,4.0,4.0,Research Scientist,Sales,1,26-35,No
3709,0.0,0,6.111951690821256,7.0,2,0,5,0.7871485943775101,2.0,4.0,Sales Executive,Research & Development,1,26-35,No
3710,0.1724137931034483,235,10.50881560283688,7.0,3,227,4,0.0,3.0,2.0,Sales Executive,Research & Development,1,36-45,No
3711,0.0,0,6.403198478561549,11.0,7,0,8,0.6104417670682731,3.0,3.0,Sales Executive,Sales,0,36-45,No
3712,0.0,0,6.688143776824034,13.0,9,0,13,0.285140562248996,4.0,1.0,Human Resources,Research & Development,1,26-35,No
3713,0.0,0,6.692377450980392,28.0,3,0,7,0.27309236947791166,4.0,1.0,Manufacturing Director,Research & Development,1,>45,Yes
3714,0.18007662835249041,240,9.369612268518518,11.0,0,3,1,0.0,1.0,1.0,Manufacturing Director,Research & Development,0,36-45,Yes
3715,0.0038314176245210726,0,6.805786026200874,10.0,7,0,10,0.21686746987951808,2.0,3.0,Sales Executive,Sales,2,26-35,Yes
3716,0.17624521072796934,232,10.470683668582375,24.0,7,217,7,0.0,1.0,2.0,Sales Executive,Sales,1,>45,No
3717,0.0,0,6.6833535137701805,8.0,2,0,3,0.3293172690763052,2.0,4.0,Human Resources,Research & Development,1,26-35,No
3718,0.18007662835249041,244,10.278979963570128,7.0,2,206,2,0.0,4.0,2.0,Laboratory Technician,Research & Development,2,26-35,Yes
3719,0.17624521072796934,234,10.609763770180438,10.0,2,230,3,0.0,4.0,2.0,Research Scientist,Research & Development,1,>45,No
3720,0.0038314176245210726,0,7.076479963570128,15.0,2,0,2,0.08433734939759036,1.0,3.0,Research Scientist,Research & Development,1,>45,No
3721,0.011494252873563218,1,7.413740892531876,2.0,2,0,2,0.008032128514056224,3.0,1.0,Research Scientist,Research & Development,1,26-35,Yes
3722,0.10344827586206896,11,8.012629009762902,16.0,8,0,9,0.0,2.0,4.0,Sales Executive,Research & Development,0,36-45,No
3723,0.0,0,6.501115963124696,6.0,3,0,5,0.46184738955823296,1.0,4.0,Research Scientist,Research & Development,1,26-35,No
3724,0.0,0,6.599003195673549,7.0,3,0,5,0.3493975903614458,3.0,3.0,Laboratory Technician,Research & Development,0,36-45,No
3725,0.0,0,6.87007215007215,35.0,8,0,9,0.22088353413654618,2.0,4.0,Manager,Research & Development,1,>45,No
3726,0.0038314176245210726,0,6.816737329434698,20.0,2,0,3,0.2289156626506024,3.0,1.0,Laboratory Technician,Research & Development,1,>45,No
3727,0.0,0,6.47205227379278,8.0,2,0,3,0.4899598393574297,3.0,3.0,Laboratory Technician,Research & Development,1,36-45,No
3728,0.0,0,6.888664990421455,6.0,3,0,5,0.1566265060240964,2.0,4.0,Research Scientist,Research & Development,1,36-45,No
3729,0.007662835249042145,0,7.328463693957115,5.0,3,0,4,0.028112449799196786,1.0,4.0,Sales Executive,Human Resources,2,26-35,No
3730,0.0,0,6.87866402116402,15.0,12,0,13,0.12449799196787148,1.0,4.0,Sales Representative,Research & Development,1,26-35,No
3731,0.0,0,6.120525097465888,4.0,2,0,2,0.7469879518072289,3.0,4.0,Laboratory Technician,Sales,1,26-35,No
3732,0.0,0,7.2821141329614125,12.0,8,0,12,0.024096385542168676,4.0,1.0,Sales Executive,Research & Development,2,36-45,No
3733,0.019157088122605363,0,7.5813290229885055,11.0,0,0,1,0.004016064257028112,3.0,1.0,Manufacturing Director,Research & Development,2,36-45,No
3734,0.0,0,6.110862068965518,1.0,0,0,1,0.7469879518072289,3.0,3.0,Manufacturing Director,Research & Development,0,26-35,No
3735,0.034482758620689655,0,7.554500000000002,13.0,8,0,12,0.0,3.0,2.0,Research Scientist,Sales,1,>45,No
3736,0.0,0,6.8960463747645955,29.0,7,0,8,0.1646586345381526,2.0,3.0,Sales Executive,Research & Development,1,>45,No
3737,0.0,0,6.355290068829891,16.0,9,0,14,0.6265060240963856,1.0,2.0,Sales Representative,Research & Development,2,26-35,No
3738,0.0,0,6.476399618502623,5.0,2,0,3,0.4779116465863454,3.0,1.0,Research Scientist,Research & Development,2,26-35,Yes
3739,0.06513409961685823,2,7.797684042066759,7.0,0,0,5,0.0,2.0,1.0,Research Scientist,Research & Development,2,26-35,Yes
3740,0.15708812260536398,125,8.51721415398801,16.0,10,0,15,0.0,2.0,1.0,Research Scientist,Research & Development,1,26-35,Yes
3741,0.0,0,6.57575642791552,1.0,0,0,1,0.40963855421686746,3.0,4.0,Healthcare Representative,Sales,1,36-45,No
3742,0.1532567049808429,115,8.48602859135286,4.0,0,0,0,0.0,1.0,2.0,Research Scientist,Sales,2,<25,Yes
3743,0.011494252873563218,0,7.415129706152434,1.0,0,0,1,0.0321285140562249,2.0,4.0,Manager,Research & Development,0,<25,No
3744,0.1724137931034483,232,10.306210488505748,16.0,2,202,2,0.0,3.0,2.0,Research Scientist,Research & Development,2,36-45,No
3745,0.0,0,6.997050094966762,10.0,4,0,10,0.08032128514056225,3.0,3.0,Sales Executive,Sales,1,26-35,No
3746,0.0,0,6.1372968673519335,6.0,3,0,5,0.714859437751004,3.0,3.0,Sales Executive,Research & Development,1,26-35,No
3747,0.1685823754789272,236,10.667377589453862,4.0,2,231,3,0.0,3.0,4.0,Research Scientist,Sales,1,>45,No
3748,0.04980842911877394,3,7.871218407248451,8.0,2,0,5,0.0,2.0,1.0,Research Scientist,Research & Development,1,26-35,No
3749,0.18007662835249041,239,10.865613668061366,11.0,2,239,5,0.0,3.0,3.0,Sales Representative,Research & Development,1,>45,No
3750,0.03065134099616858,0,7.60069262493935,8.0,0,0,0,0.004016064257028112,1.0,3.0,Laboratory Technician,Sales,2,26-35,Yes
3751,0.0,0,6.122678311499272,1.0,0,0,1,0.7429718875502008,3.0,1.0,Laboratory Technician,Sales,1,26-35,No
3752,0.0038314176245210726,0,7.012275948788294,5.0,3,0,4,0.10441767068273092,1.0,3.0,Sales Executive,Research & Development,2,26-35,No
3753,0.0,0,6.390999755261869,10.0,2,0,3,0.5461847389558233,1.0,3.0,Research Scientist,Research & Development,1,>45,No
3754,0.0038314176245210726,0,7.127618534482758,4.0,2,0,3,0.0642570281124498,2.0,4.0,Research Scientist,Research & Development,2,26-35,No
3755,0.0,0,5.9807241630276575,8.0,7,0,8,0.8273092369477911,2.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
3756,0.16091954022988506,107,8.461341236634123,14.0,0,0,0,0.0,3.0,4.0,Sales Executive,Research & Development,1,26-35,No
3757,0.0,0,7.386145374449339,10.0,0,0,5,0.01606425702811245,4.0,3.0,Laboratory Technician,Research & Development,1,26-35,No
3758,0.0,0,6.993237311385459,26.0,12,0,14,0.09236947791164658,4.0,2.0,Research Scientist,Sales,2,>45,No
3759,0.0,0,6.5352021276595735,11.0,7,0,9,0.42570281124497994,1.0,1.0,Research Scientist,Research & Development,1,26-35,Yes
3760,0.07279693486590039,5,7.908601851851852,24.0,17,0,20,0.0,1.0,4.0,Sales Representative,Sales,1,36-45,No
3761,0.0,0,7.073531571218796,9.0,2,0,2,0.08835341365461848,2.0,2.0,Laboratory Technician,Sales,1,36-45,No
3762,0.0038314176245210726,0,7.023066331417624,23.0,1,0,13,0.09236947791164658,2.0,3.0,Manufacturing Director,Research & Development,1,>45,No
3763,0.0,0,6.167354609929078,11.0,3,0,11,0.7309236947791165,2.0,4.0,Research Scientist,Research & Development,1,36-45,No
3764,0.038314176245210725,2,7.6981632403328435,5.0,2,0,4,0.0,3.0,1.0,Manager,Research & Development,1,<25,No
3765,0.019157088122605363,0,7.602527071563089,15.0,0,0,5,0.0,1.0,4.0,Research Director,Research & Development,1,36-45,Yes
3766,0.18007662835249041,246,10.299240063233965,10.0,6,209,10,0.0,3.0,4.0,Manufacturing Director,Human Resources,1,26-35,No
3767,0.0,0,6.394126984126983,7.0,7,0,7,0.5742971887550201,3.0,4.0,Healthcare Representative,Research & Development,2,26-35,Yes
3768,0.1839080459770115,248,9.987019489247311,32.0,9,118,32,0.0,4.0,3.0,Manager,Research & Development,2,>45,No
3769,0.1839080459770115,245,10.5082358276644,12.0,7,234,11,0.0,3.0,2.0,Research Scientist,Sales,1,26-35,No
3770,0.0,0,6.594873213462425,4.0,0,0,1,0.37349397590361444,2.0,3.0,Manufacturing Director,Research & Development,1,36-45,No
3771,0.07279693486590039,9,7.99000586029067,10.0,7,0,10,0.0,4.0,1.0,Research Scientist,Research & Development,1,36-45,No
3772,0.0,0,6.185179172679172,9.0,7,0,7,0.7228915662650602,1.0,3.0,Manager,Research & Development,1,26-35,No
3773,0.0038314176245210726,0,7.201067821067821,5.0,2,0,5,0.04819277108433735,2.0,4.0,Research Scientist,Research & Development,1,26-35,No
3774,0.0,0,6.0268918609968,8.0,3,0,5,0.8634538152610441,4.0,4.0,Laboratory Technician,Sales,1,>45,No
3775,0.10344827586206896,24,8.09764403292181,24.0,9,0,20,0.0,4.0,4.0,Manufacturing Director,Human Resources,2,36-45,No
3776,0.0,0,6.277050905531081,9.0,1,0,8,0.6184738955823293,1.0,1.0,Manufacturing Director,Sales,1,36-45,No
3777,0.1839080459770115,243,10.619531321444903,15.0,7,235,15,0.0,3.0,2.0,Manufacturing Director,Research & Development,1,26-35,No
3778,0.13026819923371646,89,8.402318738229754,21.0,7,0,21,0.0,3.0,3.0,Manufacturing Director,Sales,1,36-45,No
3779,0.0,0,6.094551371455137,2.0,0,0,1,0.8232931726907631,1.0,3.0,Manufacturing Director,Sales,1,<25,No
3780,0.13409961685823754,80,8.410671296296297,8.0,2,0,2,0.0,4.0,4.0,Research Scientist,Research & Development,0,36-45,No
3781,0.0,0,6.609450354609929,10.0,7,0,10,0.36947791164658633,2.0,1.0,Laboratory Technician,Research & Development,1,>45,No
3782,0.04597701149425287,1,7.809914707238359,6.0,2,0,5,0.0,3.0,2.0,Healthcare Representative,Research & Development,1,36-45,No
3783,0.0,0,7.300513085399449,12.0,5,0,7,0.028112449799196786,2.0,4.0,Sales Executive,Research & Development,1,26-35,No
3784,0.1839080459770115,245,9.103744354110209,7.0,2,0,3,0.0,4.0,3.0,Research Scientist,Sales,1,36-45,No
3785,0.08045977011494253,2,7.913028233151183,18.0,7,0,8,0.0,3.0,3.0,Laboratory Technician,Research & Development,1,>45,No
3786,0.06130268199233716,6,7.811518759018758,5.0,0,0,1,0.0,3.0,3.0,Healthcare Representative,Research & Development,1,26-35,No
3787,0.0,0,7.1189434740417274,8.0,2,0,2,0.040160642570281124,1.0,1.0,Healthcare Representative,Research & Development,1,26-35,No
3788,0.011494252873563218,0,7.41584186159844,10.0,7,0,10,0.01606425702811245,1.0,2.0,Sales Executive,Research & Development,1,26-35,Yes
3789,0.0,0,6.910209219858156,10.0,2,0,6,0.14457831325301204,3.0,3.0,Manufacturing Director,Sales,2,36-45,No
3790,0.0,0,6.799035947712418,3.0,2,0,3,0.26506024096385544,1.0,4.0,Sales Executive,Sales,1,36-45,No
3791,0.0,0,6.506272638277044,9.0,3,0,4,0.4457831325301205,2.0,3.0,Research Director,Research & Development,1,26-35,No
3792,0.18007662835249041,245,9.706298185941042,1.0,0,43,1,0.0,1.0,1.0,Research Scientist,Research & Development,1,36-45,Yes
3793,0.0,0,6.484923928077456,34.0,9,0,33,0.5060240963855421,4.0,3.0,Manager,Research & Development,1,>45,Yes
3794,0.019157088122605363,0,7.579077868852459,7.0,4,0,5,0.0,2.0,3.0,Sales Executive,Research & Development,1,36-45,Yes
3795,0.007662835249042145,0,7.384378809188935,9.0,2,0,6,0.008032128514056224,1.0,4.0,Research Scientist,Research & Development,0,26-35,No
3796,0.007662835249042145,0,7.085148851383028,10.0,6,0,8,0.07630522088353414,1.0,3.0,Sales Executive,Research & Development,1,>45,No
3797,0.01532567049808429,0,7.385408212560386,1.0,0,0,1,0.020080321285140562,4.0,1.0,Sales Executive,Research & Development,1,26-35,No
3798,0.0,0,6.403510516689529,36.0,13,0,36,0.6024096385542169,4.0,3.0,Laboratory Technician,Research & Development,1,>45,No
3799,0.0,0,6.1076279391424615,9.0,1,0,2,0.7991967871485943,4.0,2.0,Research Scientist,Research & Development,1,26-35,No
3800,0.007662835249042145,0,7.2837241887905595,1.0,0,0,1,0.0321285140562249,4.0,1.0,Research Director,Research & Development,1,26-35,No
3801,0.019157088122605363,0,7.048311614083219,10.0,7,0,9,0.09236947791164658,2.0,3.0,Sales Executive,Sales,1,36-45,No
3802,0.0,0,7.214350321395775,8.0,2,0,3,0.060240963855421686,2.0,2.0,Manufacturing Director,Research & Development,1,36-45,No
3803,0.011494252873563218,0,7.401679505135387,15.0,0,0,1,0.004016064257028112,3.0,2.0,Research Scientist,Human Resources,1,36-45,No
3804,0.11877394636015326,25,8.098837719298245,10.0,5,0,10,0.0,1.0,2.0,Sales Representative,Research & Development,1,26-35,No
3805,0.1724137931034483,229,9.314351449275362,10.0,4,3,5,0.0,3.0,1.0,Sales Executive,Sales,1,36-45,No
3806,0.04597701149425287,2,7.808459699453552,11.0,6,0,7,0.004016064257028112,3.0,4.0,Sales Executive,Sales,1,36-45,No
3807,0.0038314176245210726,0,6.787518912529551,6.0,3,0,6,0.23293172690763053,4.0,1.0,Research Scientist,Research & Development,2,26-35,No
3808,0.17624521072796934,241,9.415903642231445,27.0,0,8,1,0.0,3.0,3.0,Laboratory Technician,Research & Development,1,>45,No
3809,0.0,0,6.687368541380887,4.0,2,0,2,0.2891566265060241,3.0,4.0,Manager,Research & Development,1,<25,No
3810,0.1724137931034483,234,9.190074696545286,9.0,2,1,3,0.0,1.0,1.0,Human Resources,Sales,2,36-45,No
3811,0.0,0,6.0065455212922165,24.0,1,0,1,0.8353413654618473,4.0,4.0,Manager,Research & Development,1,36-45,No
3812,0.0,0,6.404425120772947,10.0,8,0,10,0.5502008032128514,3.0,2.0,Laboratory Technician,Sales,1,36-45,No
3813,0.0,0,5.998565386374029,8.0,7,0,8,0.8554216867469879,3.0,4.0,Manager,Research & Development,2,26-35,No
3814,0.0,0,6.462534425451092,5.0,2,0,5,0.4859437751004016,1.0,4.0,Laboratory Technician,Research & Development,1,36-45,No
3815,0.0,0,7.004932071809802,8.0,2,0,6,0.13253012048192772,2.0,4.0,Manager,Research & Development,1,36-45,No
3816,0.011494252873563218,0,7.27691190144119,1.0,1,0,1,0.020080321285140562,4.0,3.0,Sales Representative,Sales,1,36-45,No
3817,0.0,0,6.595099290780142,27.0,12,0,26,0.36947791164658633,1.0,4.0,Laboratory Technician,Research & Development,1,>45,No
3818,0.14559386973180077,92,8.415110640301318,10.0,0,0,1,0.0,2.0,3.0,Laboratory Technician,Human Resources,1,26-35,Yes
3819,0.16475095785440613,207,8.86907327586207,4.0,3,0,4,0.0,3.0,2.0,Sales Executive,Sales,0,<25,No
3820,0.18007662835249041,245,9.398416099773245,32.0,13,6,30,0.0,3.0,2.0,Research Scientist,Research & Development,2,>45,No
3821,0.0,0,6.317826725403818,6.0,2,0,3,0.6144578313253012,4.0,2.0,Research Scientist,Research & Development,1,26-35,No
3822,0.1839080459770115,204,8.81188775510204,23.0,10,0,22,0.0,4.0,2.0,Manager,Research & Development,1,36-45,No
3823,0.0,0,6.624580327080327,6.0,1,0,6,0.37751004016064255,2.0,2.0,Research Director,Research & Development,1,26-35,No
3824,0.18007662835249041,221,8.913924619640389,10.0,4,0,10,0.0,1.0,3.0,Research Scientist,Sales,1,>45,No
3825,0.07279693486590039,3,7.914459000485201,10.0,5,0,10,0.0,1.0,1.0,Manufacturing Director,Sales,0,>45,No
3826,0.0,0,7.231297498797498,10.0,3,0,5,0.0321285140562249,1.0,4.0,Research Scientist,Research & Development,2,26-35,No
3827,0.1724137931034483,234,10.939724596391262,7.0,1,234,3,0.0,3.0,3.0,Manufacturing Director,Research & Development,1,36-45,No
3828,0.0,0,6.109448051948051,9.0,2,0,9,0.7630522088353414,4.0,3.0,Manufacturing Director,Sales,2,26-35,No
3829,0.007662835249042145,0,7.313988095238096,10.0,4,0,9,0.020080321285140562,1.0,3.0,Healthcare Representative,Research & Development,1,>45,No
3830,0.0,0,6.585563936781609,10.0,7,0,7,0.41767068273092367,1.0,2.0,Research Scientist,Research & Development,1,36-45,No
3831,0.0,0,6.093734827264239,7.0,7,0,7,0.8273092369477911,1.0,4.0,Research Scientist,Research & Development,1,26-35,No
3832,0.038314176245210725,0,7.6038559322033885,16.0,10,0,16,0.004016064257028112,1.0,2.0,Sales Executive,Research & Development,1,36-45,No
3833,0.01532567049808429,0,7.414982419127989,6.0,0,0,5,0.012048192771084338,1.0,2.0,Manufacturing Director,Research & Development,1,26-35,No
3834,0.06896551724137931,6,7.8922585034013615,3.0,2,0,2,0.0,4.0,3.0,Laboratory Technician,Research & Development,1,<25,No
3835,0.14942528735632185,91,8.430085106382979,0.0,0,0,0,0.0,4.0,2.0,Research Director,Research & Development,2,<25,Yes
3836,0.0,0,6.021607487922705,27.0,0,0,5,0.8353413654618473,3.0,4.0,Research Scientist,Research & Development,1,>45,No
3837,0.0,0,6.903323917137477,11.0,7,0,10,0.13253012048192772,3.0,3.0,Laboratory Technician,Sales,1,36-45,No
3838,0.038314176245210725,1,7.58592123769339,18.0,12,0,18,0.012048192771084338,3.0,1.0,Laboratory Technician,Research & Development,1,36-45,No
3839,0.0,0,6.240396995708154,15.0,9,0,14,0.7028112449799196,3.0,3.0,Sales Executive,Research & Development,0,36-45,No
3840,0.10344827586206896,12,8.004658469945356,9.0,2,0,4,0.0,3.0,3.0,Laboratory Technician,Research & Development,1,36-45,No
3841,0.0,0,6.680691609977325,10.0,8,0,9,0.3092369477911647,3.0,1.0,Manager,Research & Development,2,36-45,No
3842,0.007662835249042145,0,7.283664990421456,10.0,9,0,10,0.008032128514056224,4.0,4.0,Laboratory Technician,Research & Development,1,>45,No
